P39452	8f67e23b121295d075cc56c8858a5c5a	714	TIGRFAM	TIGR04170	RNR_1b_NrdE: ribonucleoside-diphosphate reductase, class 1b, alpha subunit	15	714	0.0	T	25-03-2019	IPR026459	Ribonucleotide reductase, class 1b, subunit NrdE		KEGG: 00230+1.17.4.1|KEGG: 00240+1.17.4.1|KEGG: 00480+1.17.4.1|MetaCyc: PWY-6545|MetaCyc: PWY-7184|MetaCyc: PWY-7198|MetaCyc: PWY-7210|MetaCyc: PWY-7220|MetaCyc: PWY-7222|MetaCyc: PWY-7226|MetaCyc: PWY-7227
P39452	8f67e23b121295d075cc56c8858a5c5a	714	PANTHER	PTHR11573		11	714	0.0	T	25-03-2019
P17445	49fcbbfa7b0d959af14afbe967b8c19b	490	Pfam	PF00171	Aldehyde dehydrogenase family	17	479	1.1E-179	T	25-03-2019	IPR015590	Aldehyde dehydrogenase domain	GO:0008152|GO:0016491|GO:0055114	
P17445	49fcbbfa7b0d959af14afbe967b8c19b	490	TIGRFAM	TIGR01804	BADH: betaine-aldehyde dehydrogenase	10	477	1.6E-248	T	25-03-2019	IPR011264	Betaine aldehyde dehydrogenase	GO:0008802|GO:0019285|GO:0046872	KEGG: 00260+1.2.1.8|MetaCyc: PWY-3722|MetaCyc: PWY-7494
P17445	49fcbbfa7b0d959af14afbe967b8c19b	490	PANTHER	PTHR11699		1	489	0.0	T	25-03-2019
P17445	49fcbbfa7b0d959af14afbe967b8c19b	490	CDD	cd07090	ALDH_F9_TMBADH	26	483	0.0	T	25-03-2019
P17445	49fcbbfa7b0d959af14afbe967b8c19b	490	PANTHER	PTHR11699:SF115		1	489	0.0	T	25-03-2019
P57998	ed8b0f4c937afa9f0516ea91ced6b264	167	PANTHER	PTHR33293:SF4		34	167	4.3E-65	T	25-03-2019
P57998	ed8b0f4c937afa9f0516ea91ced6b264	167	Pfam	PF03400	IS1 transposase	37	167	9.1E-78	T	25-03-2019	IPR005063	Transposase, IS1	GO:0003677|GO:0004803|GO:0006313	
P57998	ed8b0f4c937afa9f0516ea91ced6b264	167	PANTHER	PTHR33293		34	167	4.3E-65	T	25-03-2019
P37674	01f108b0405c572f66ecda6a8d48c448	157	Pfam	PF04290	Tripartite ATP-independent periplasmic transporters, DctQ component	18	145	9.4E-30	T	25-03-2019	IPR007387	Tripartite ATP-independent periplasmic transporter, DctQ component		
P37674	01f108b0405c572f66ecda6a8d48c448	157	PANTHER	PTHR35011		2	153	7.8E-44	T	25-03-2019	IPR007387	Tripartite ATP-independent periplasmic transporter, DctQ component		
P37674	01f108b0405c572f66ecda6a8d48c448	157	PANTHER	PTHR35011:SF2		2	153	7.8E-44	T	25-03-2019
P0ADL6	14cc7c3a30d651857f5c0fbe80b7a9e9	120	Pfam	PF02656	Domain of unknown function (DUF202)	12	65	5.7E-10	T	25-03-2019	IPR003807	Domain of unknown function DUF202		
P0ADF8	8ef52e4ae7b1adaf3a97b79e67a3d302	96	PANTHER	PTHR30239		1	96	6.9E-59	T	25-03-2019	IPR004789	Acetolactate synthase, small subunit	GO:0003984|GO:0009082	KEGG: 00290+2.2.1.6|KEGG: 00650+2.2.1.6|KEGG: 00660+2.2.1.6|KEGG: 00770+2.2.1.6|MetaCyc: PWY-5101|MetaCyc: PWY-5103|MetaCyc: PWY-5104|MetaCyc: PWY-5938|MetaCyc: PWY-5939|MetaCyc: PWY-6389|MetaCyc: PWY-7111
P0ADF8	8ef52e4ae7b1adaf3a97b79e67a3d302	96	PANTHER	PTHR30239:SF4		1	96	6.9E-59	T	25-03-2019
P0ADF8	8ef52e4ae7b1adaf3a97b79e67a3d302	96	CDD	cd04878	ACT_AHAS	10	79	9.05218E-25	T	25-03-2019
P0ADF8	8ef52e4ae7b1adaf3a97b79e67a3d302	96	Pfam	PF01842	ACT domain	10	73	5.5E-10	T	25-03-2019	IPR002912	ACT domain		
P0DP89	83a52502a4f22bc4a31e0c4bd3d8bf79	327	PANTHER	PTHR18968:SF142		1	325	8.6E-172	T	25-03-2019
P0DP89	83a52502a4f22bc4a31e0c4bd3d8bf79	327	CDD	cd07035	TPP_PYR_POX_like	5	159	3.63513E-68	T	25-03-2019
P0DP89	83a52502a4f22bc4a31e0c4bd3d8bf79	327	Pfam	PF00205	Thiamine pyrophosphate enzyme, central domain	186	321	6.0E-43	T	25-03-2019	IPR012000	Thiamine pyrophosphate enzyme, central domain	GO:0000287|GO:0030976	
P0DP89	83a52502a4f22bc4a31e0c4bd3d8bf79	327	PANTHER	PTHR18968		1	325	8.6E-172	T	25-03-2019
P0DP89	83a52502a4f22bc4a31e0c4bd3d8bf79	327	Pfam	PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	1	166	4.1E-57	T	25-03-2019	IPR012001	Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain	GO:0030976	
P12994	878e895a9d6cf67c2b7aea963aedcd08	158	PANTHER	PTHR30289		1	158	5.1E-109	T	25-03-2019	IPR005247	YbhB/YbcL		
P12994	878e895a9d6cf67c2b7aea963aedcd08	158	TIGRFAM	TIGR00481	TIGR00481: Raf kinase inhibitor-like protein, YbhB/YbcL family	18	157	5.7E-59	T	25-03-2019	IPR005247	YbhB/YbcL		
P12994	878e895a9d6cf67c2b7aea963aedcd08	158	CDD	cd00865	PEBP_bact_arch	2	157	1.15421E-69	T	25-03-2019	IPR005247	YbhB/YbcL		
P12994	878e895a9d6cf67c2b7aea963aedcd08	158	PANTHER	PTHR30289:SF3		1	158	5.1E-109	T	25-03-2019
P12994	878e895a9d6cf67c2b7aea963aedcd08	158	Pfam	PF01161	Phosphatidylethanolamine-binding protein	15	157	1.2E-38	T	25-03-2019	IPR008914	Phosphatidylethanolamine-binding protein		
P37127	cb522af96a5755bd7714deec2b0a97c6	659	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	328	640	1.4E-23	T	25-03-2019	IPR023753	FAD/NAD(P)-binding domain	GO:0016491|GO:0055114	
P37127	cb522af96a5755bd7714deec2b0a97c6	659	CDD	cd10554	HycB_like	4	145	7.93132E-70	T	25-03-2019
P37127	cb522af96a5755bd7714deec2b0a97c6	659	PANTHER	PTHR42783:SF1		1	655	0.0	T	25-03-2019
P37127	cb522af96a5755bd7714deec2b0a97c6	659	TIGRFAM	TIGR01318	gltD_gamma_fam: glutamate synthase, small subunit	187	653	3.2E-265	T	25-03-2019	IPR006006	Glutamate synthase, NADH/NADPH, small subunit 2	GO:0006537|GO:0016639	
P37127	cb522af96a5755bd7714deec2b0a97c6	659	Pfam	PF14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	205	315	4.4E-37	T	25-03-2019	IPR028261	Dihydroprymidine dehydrogenase domain II		Reactome: R-HSA-73621
P37127	cb522af96a5755bd7714deec2b0a97c6	659	Pfam	PF13247	4Fe-4S dicluster domain	55	144	3.9E-9	T	25-03-2019	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain		
P37127	cb522af96a5755bd7714deec2b0a97c6	659	PANTHER	PTHR42783		1	655	0.0	T	25-03-2019
P32136	88a5d2b1978bfe72c6b521d901c6032a	467	Pfam	PF13347	MFS/sugar transport protein	18	438	1.1E-82	T	25-03-2019
P32136	88a5d2b1978bfe72c6b521d901c6032a	467	TIGRFAM	TIGR00792	gph: sugar (Glycoside-Pentoside-Hexuronide) transporter	16	451	2.2E-159	T	25-03-2019	IPR001927	Sodium:galactoside symporter	GO:0005215|GO:0006814|GO:0016020	
P32136	88a5d2b1978bfe72c6b521d901c6032a	467	PANTHER	PTHR11328:SF39		3	453	1.7E-210	T	25-03-2019
P32136	88a5d2b1978bfe72c6b521d901c6032a	467	CDD	cd06174	MFS	37	434	4.1872E-4	T	25-03-2019	IPR020846	Major facilitator superfamily domain		
P32136	88a5d2b1978bfe72c6b521d901c6032a	467	PANTHER	PTHR11328		3	453	1.7E-210	T	25-03-2019
P0AG30	e130092e41361244e8362f098cdd0a85	419	TIGRFAM	TIGR00767	rho: transcription termination factor Rho	2	417	7.2E-223	T	25-03-2019	IPR004665	Transcription termination factor Rho	GO:0003723|GO:0005524|GO:0006353|GO:0008186	
P0AG30	e130092e41361244e8362f098cdd0a85	419	Pfam	PF07498	Rho termination factor, N-terminal domain	5	47	4.3E-17	T	25-03-2019	IPR011112	Rho termination factor, N-terminal	GO:0006353	
P0AG30	e130092e41361244e8362f098cdd0a85	419	SMART	SM00959		5	47	6.9E-18	T	25-03-2019	IPR011112	Rho termination factor, N-terminal	GO:0006353	
P0AG30	e130092e41361244e8362f098cdd0a85	419	CDD	cd01128	rho_factor	156	404	0.0	T	25-03-2019
P0AG30	e130092e41361244e8362f098cdd0a85	419	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	160	363	8.1E-23	T	25-03-2019	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	GO:0005524	KEGG: 00190+3.6.3.14|KEGG: 00195+3.6.3.14|MetaCyc: PWY-7219
P0AG30	e130092e41361244e8362f098cdd0a85	419	Pfam	PF07497	Rho termination factor, RNA-binding domain	52	125	3.1E-32	T	25-03-2019	IPR011113	Rho termination factor, RNA-binding domain	GO:0003723|GO:0006353	
P0AG30	e130092e41361244e8362f098cdd0a85	419	SMART	SM00382		170	355	5.0E-9	T	25-03-2019	IPR003593	AAA+ ATPase domain		
P0AG30	e130092e41361244e8362f098cdd0a85	419	PANTHER	PTHR15184		2	418	1.6E-213	T	25-03-2019
P0AG30	e130092e41361244e8362f098cdd0a85	419	CDD	cd04459	Rho_CSD	51	118	6.13489E-42	T	25-03-2019	IPR011113	Rho termination factor, RNA-binding domain	GO:0003723|GO:0006353	
P0AG30	e130092e41361244e8362f098cdd0a85	419	PANTHER	PTHR15184:SF34		2	418	1.6E-213	T	25-03-2019	IPR004665	Transcription termination factor Rho	GO:0003723|GO:0005524|GO:0006353|GO:0008186	
P0AG30	e130092e41361244e8362f098cdd0a85	419	SMART	SM00357		52	118	9.6E-19	T	25-03-2019	IPR011129	Cold shock domain	GO:0003676	
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	CDD	cd01344	PL2_Passenger_AT	729	916	1.18079E-33	T	25-03-2019
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	TIGRFAM	TIGR01414	autotrans_barl: outer membrane autotransporter barrel domain	807	1250	1.2E-116	T	25-03-2019	IPR006315	Outer membrane autotransporter barrel	GO:0019867	
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF03797	Autotransporter beta-domain	989	1228	6.0E-35	T	25-03-2019	IPR005546	Autotransporter beta-domain		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF12951	Passenger-associated-transport-repeat	328	355	5.2E-4	T	25-03-2019	IPR013425	Autotransporter-associated beta strand repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF12951	Passenger-associated-transport-repeat	559	580	0.086	T	25-03-2019	IPR013425	Autotransporter-associated beta strand repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF12951	Passenger-associated-transport-repeat	663	690	4.9E-4	T	25-03-2019	IPR013425	Autotransporter-associated beta strand repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	SMART	SM00869		984	1239	1.2E-35	T	25-03-2019	IPR005546	Autotransporter beta-domain		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	PANTHER	PTHR12338:SF5		3	1250	0.0	T	25-03-2019
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	TIGRFAM	TIGR01376	POMP_repeat: chlamydial polymorphic outer membrane protein repeat	228	249	9.9E-5	T	25-03-2019	IPR003368	Polymorphic outer membrane protein repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	TIGRFAM	TIGR01376	POMP_repeat: chlamydial polymorphic outer membrane protein repeat	124	146	1.1E-4	T	25-03-2019	IPR003368	Polymorphic outer membrane protein repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	TIGRFAM	TIGR02601	autotrns_rpt: autotransporter-associated beta strand repeat	328	359	3.4E-8	T	25-03-2019	IPR013425	Autotransporter-associated beta strand repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF02415	Chlamydia polymorphic membrane protein (Chlamydia_PMP) repeat	127	144	0.0045	T	25-03-2019	IPR003368	Polymorphic outer membrane protein repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF02415	Chlamydia polymorphic membrane protein (Chlamydia_PMP) repeat	230	245	0.059	T	25-03-2019	IPR003368	Polymorphic outer membrane protein repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	Pfam	PF02415	Chlamydia polymorphic membrane protein (Chlamydia_PMP) repeat	186	208	0.0076	T	25-03-2019	IPR003368	Polymorphic outer membrane protein repeat		
P45508	e7ea4d4071425a388aa0bd71c4e49ecb	1250	PANTHER	PTHR12338		3	1250	0.0	T	25-03-2019
P0A6I9	a298a24b75c6cca43bd5aa7079e218e8	206	PANTHER	PTHR10695		3	198	7.4E-58	T	25-03-2019
P0A6I9	a298a24b75c6cca43bd5aa7079e218e8	206	Pfam	PF01121	Dephospho-CoA kinase	3	177	1.5E-77	T	25-03-2019	IPR001977	Dephospho-CoA kinase	GO:0004140|GO:0005524|GO:0015937	KEGG: 00770+2.7.1.24|MetaCyc: PWY-7851
P0A6I9	a298a24b75c6cca43bd5aa7079e218e8	206	TIGRFAM	TIGR00152	TIGR00152: dephospho-CoA kinase	4	190	1.5E-72	T	25-03-2019	IPR001977	Dephospho-CoA kinase	GO:0004140|GO:0005524|GO:0015937	KEGG: 00770+2.7.1.24|MetaCyc: PWY-7851
P0A6I9	a298a24b75c6cca43bd5aa7079e218e8	206	PANTHER	PTHR10695:SF26		3	198	7.4E-58	T	25-03-2019
P0A6I9	a298a24b75c6cca43bd5aa7079e218e8	206	CDD	cd02022	DPCK	4	181	2.0262E-78	T	25-03-2019	IPR001977	Dephospho-CoA kinase	GO:0004140|GO:0005524|GO:0015937	KEGG: 00770+2.7.1.24|MetaCyc: PWY-7851
P39304	fafbd2fd3b195cd952ba25042ba54d8d	216	PANTHER	PTHR35039:SF3		1	216	4.5E-152	T	25-03-2019
P39304	fafbd2fd3b195cd952ba25042ba54d8d	216	SMART	SM00934		5	207	6.1E-36	T	25-03-2019	IPR001754	Orotidine 5'-phosphate decarboxylase domain	GO:0004590|GO:0006207	KEGG: 00240+4.1.1.23|MetaCyc: PWY-5686|MetaCyc: PWY-7790|MetaCyc: PWY-7791|Reactome: R-HSA-500753
P39304	fafbd2fd3b195cd952ba25042ba54d8d	216	Pfam	PF00215	Orotidine 5'-phosphate decarboxylase / HUMPS family	5	206	7.9E-28	T	25-03-2019	IPR001754	Orotidine 5'-phosphate decarboxylase domain	GO:0004590|GO:0006207	KEGG: 00240+4.1.1.23|MetaCyc: PWY-5686|MetaCyc: PWY-7790|MetaCyc: PWY-7791|Reactome: R-HSA-500753
P39304	fafbd2fd3b195cd952ba25042ba54d8d	216	CDD	cd04726	KGPDC_HPS	4	207	6.03316E-90	T	25-03-2019
P39304	fafbd2fd3b195cd952ba25042ba54d8d	216	PANTHER	PTHR35039		1	216	4.5E-152	T	25-03-2019
P00894	20c9b2c99325f00f97eca293da032b3f	163	TIGRFAM	TIGR00119	acolac_sm: acetolactate synthase, small subunit	1	159	1.5E-68	T	25-03-2019	IPR004789	Acetolactate synthase, small subunit	GO:0003984|GO:0009082	KEGG: 00290+2.2.1.6|KEGG: 00650+2.2.1.6|KEGG: 00660+2.2.1.6|KEGG: 00770+2.2.1.6|MetaCyc: PWY-5101|MetaCyc: PWY-5103|MetaCyc: PWY-5104|MetaCyc: PWY-5938|MetaCyc: PWY-5939|MetaCyc: PWY-6389|MetaCyc: PWY-7111
P00894	20c9b2c99325f00f97eca293da032b3f	163	PANTHER	PTHR30239		2	159	1.2E-59	T	25-03-2019	IPR004789	Acetolactate synthase, small subunit	GO:0003984|GO:0009082	KEGG: 00290+2.2.1.6|KEGG: 00650+2.2.1.6|KEGG: 00660+2.2.1.6|KEGG: 00770+2.2.1.6|MetaCyc: PWY-5101|MetaCyc: PWY-5103|MetaCyc: PWY-5104|MetaCyc: PWY-5938|MetaCyc: PWY-5939|MetaCyc: PWY-6389|MetaCyc: PWY-7111
P00894	20c9b2c99325f00f97eca293da032b3f	163	Pfam	PF13710	ACT domain	12	73	2.8E-15	T	25-03-2019
P00894	20c9b2c99325f00f97eca293da032b3f	163	Pfam	PF10369	Small subunit of acetolactate synthase	84	158	7.0E-23	T	25-03-2019	IPR019455	Acetolactate synthase, small subunit, C-terminal		KEGG: 00290+2.2.1.6|KEGG: 00650+2.2.1.6|KEGG: 00660+2.2.1.6|KEGG: 00770+2.2.1.6|MetaCyc: PWY-5101|MetaCyc: PWY-5103|MetaCyc: PWY-5104|MetaCyc: PWY-5938|MetaCyc: PWY-5939|MetaCyc: PWY-6389|MetaCyc: PWY-7111
P00894	20c9b2c99325f00f97eca293da032b3f	163	CDD	cd04878	ACT_AHAS	3	74	1.91372E-31	T	25-03-2019
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	CDD	cd00079	HELICc	431	553	3.92432E-29	T	25-03-2019	IPR001650	Helicase, C-terminal		
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	Pfam	PF12344	Ultra-violet resistance protein B	552	593	1.2E-21	T	25-03-2019	IPR024759	UvrB, YAD/RRR-motif-containing domain		
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	Pfam	PF00271	Helicase conserved C-terminal domain	436	544	2.4E-17	T	25-03-2019	IPR001650	Helicase, C-terminal		
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	TIGRFAM	TIGR00631	uvrb: excinuclease ABC subunit B	5	666	0.0	T	25-03-2019	IPR004807	UvrABC system, subunit B	GO:0003677|GO:0005524|GO:0006281|GO:0006289|GO:0009381|GO:0009432	
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	Pfam	PF04851	Type III restriction enzyme, res subunit	13	92	2.4E-9	T	25-03-2019	IPR006935	Helicase/UvrB, N-terminal	GO:0003677|GO:0005524|GO:0016787	
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	SMART	SM00487		9	425	6.3E-28	T	25-03-2019	IPR014001	Helicase superfamily 1/2, ATP-binding domain		
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	Pfam	PF02151	UvrB/uvrC motif	634	667	1.7E-6	T	25-03-2019	IPR001943	UVR domain	GO:0005515	
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	SMART	SM00490		460	546	3.8E-20	T	25-03-2019	IPR001650	Helicase, C-terminal		
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	PANTHER	PTHR24029		2	670	0.0	T	25-03-2019	IPR004807	UvrABC system, subunit B	GO:0003677|GO:0005524|GO:0006281|GO:0006289|GO:0009381|GO:0009432	
P0A8F8	ec0a6df625d8492ad92d6b933cb6f65f	673	CDD	cd00046	DEXDc	34	99	2.33206E-12	T	25-03-2019
P77718	40eefeb932a427e6f57410b53b69e3b2	482	Pfam	PF02926	THUMP domain	28	161	2.8E-29	T	25-03-2019	IPR004114	THUMP domain	GO:0003723	
P77718	40eefeb932a427e6f57410b53b69e3b2	482	PANTHER	PTHR43209		1	397	2.0E-168	T	25-03-2019
P77718	40eefeb932a427e6f57410b53b69e3b2	482	TIGRFAM	TIGR04271	ThiI_C_thiazole: thiazole biosynthesis domain	383	482	1.5E-40	T	25-03-2019	IPR026340	Thiazole biosynthesis domain	GO:0052837	KEGG: 00730+2.8.1.4
P77718	40eefeb932a427e6f57410b53b69e3b2	482	CDD	cd00158	RHOD	405	481	1.95305E-5	T	25-03-2019
P77718	40eefeb932a427e6f57410b53b69e3b2	482	Pfam	PF02568	Thiamine biosynthesis protein (ThiI)	175	369	1.2E-81	T	25-03-2019	IPR020536	Thil, AANH domain	GO:0004810	KEGG: 00730+2.8.1.4
P77718	40eefeb932a427e6f57410b53b69e3b2	482	CDD	cd11716	THUMP_ThiI	2	170	2.76928E-50	T	25-03-2019
P77718	40eefeb932a427e6f57410b53b69e3b2	482	CDD	cd01712	ThiI	180	353	5.71444E-66	T	25-03-2019	IPR020536	Thil, AANH domain	GO:0004810	KEGG: 00730+2.8.1.4
P77718	40eefeb932a427e6f57410b53b69e3b2	482	TIGRFAM	TIGR00342	TIGR00342: tRNA sulfurtransferase ThiI	4	377	3.5E-147	T	25-03-2019	IPR003720	tRNA sulfurtransferase ThiI	GO:0005737|GO:0016783|GO:0034227	KEGG: 00730+2.8.1.4
P77718	40eefeb932a427e6f57410b53b69e3b2	482	SMART	SM00981		75	165	9.9E-27	T	25-03-2019	IPR004114	THUMP domain	GO:0003723	
P27253	f3126b331c87c32b2508ea259d60c90b	714	TIGRFAM	TIGR00641	acid_CoA_mut_N: methylmalonyl-CoA mutase N-terminal domain	27	547	2.5E-283	T	25-03-2019	IPR006098	Methylmalonyl-CoA mutase, alpha chain, catalytic	GO:0004494|GO:0008152|GO:0031419	Reactome: R-HSA-196741|Reactome: R-HSA-3359475|Reactome: R-HSA-3359478|Reactome: R-HSA-71032
P27253	f3126b331c87c32b2508ea259d60c90b	714	Pfam	PF02310	B12 binding domain	586	699	7.6E-16	T	25-03-2019	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872	Reactome: R-HSA-196741
P27253	f3126b331c87c32b2508ea259d60c90b	714	TIGRFAM	TIGR00640	acid_CoA_mut_C: methylmalonyl-CoA mutase C-terminal domain	583	713	1.5E-65	T	25-03-2019	IPR006159	Methylmalonyl-CoA mutase, C-terminal	GO:0016853	Reactome: R-HSA-196741|Reactome: R-HSA-3359475|Reactome: R-HSA-3359478|Reactome: R-HSA-71032
P27253	f3126b331c87c32b2508ea259d60c90b	714	CDD	cd02071	MM_CoA_mut_B12_BD	586	707	1.48642E-63	T	25-03-2019
P27253	f3126b331c87c32b2508ea259d60c90b	714	CDD	cd03679	MM_CoA_mutase_alpha_like	5	540	0.0	T	25-03-2019
P27253	f3126b331c87c32b2508ea259d60c90b	714	Pfam	PF01642	Methylmalonyl-CoA mutase	28	539	1.2E-236	T	25-03-2019	IPR006099	Methylmalonyl-CoA mutase, alpha/beta chain, catalytic	GO:0008152|GO:0016866|GO:0031419	Reactome: R-HSA-196741|Reactome: R-HSA-3359475|Reactome: R-HSA-3359478|Reactome: R-HSA-71032
P27253	f3126b331c87c32b2508ea259d60c90b	714	PANTHER	PTHR42710		3	713	0.0	T	25-03-2019
P24171	2cf69a4dd912f02f130d4313ca35a9d3	681	CDD	cd06456	M3A_DCP	27	679	0.0	T	25-03-2019	IPR034005	Peptidyl-dipeptidase DCP	GO:0008233	
P24171	2cf69a4dd912f02f130d4313ca35a9d3	681	Pfam	PF01432	Peptidase family M3	230	678	1.2E-146	T	25-03-2019	IPR001567	Peptidase M3A/M3B catalytic domain	GO:0004222|GO:0006508	
P24171	2cf69a4dd912f02f130d4313ca35a9d3	681	PANTHER	PTHR43660		2	680	0.0	T	25-03-2019
P0A8A4	06fae8bc6a882323282c58129bdf9b9e	277	PANTHER	PTHR31756		3	275	5.1E-85	T	25-03-2019	IPR005177	Bifunctional kinase-pyrophosphorylase	GO:0005524|GO:0016772	
P0A8A4	06fae8bc6a882323282c58129bdf9b9e	277	Pfam	PF03618	Kinase/pyrophosphorylase	9	267	5.5E-73	T	25-03-2019	IPR005177	Bifunctional kinase-pyrophosphorylase	GO:0005524|GO:0016772	
P04995	290fed04c1ca845b6ec36e17632b3337	475	PANTHER	PTHR11046		6	474	1.6E-234	T	25-03-2019
P04995	290fed04c1ca845b6ec36e17632b3337	475	Pfam	PF00929	Exonuclease	13	188	4.0E-31	T	25-03-2019	IPR013520	Exonuclease, RNase T/DNA polymerase III		
P04995	290fed04c1ca845b6ec36e17632b3337	475	PANTHER	PTHR11046:SF11		6	474	1.6E-234	T	25-03-2019
P04995	290fed04c1ca845b6ec36e17632b3337	475	SMART	SM00479		10	203	0.003	T	25-03-2019	IPR013520	Exonuclease, RNase T/DNA polymerase III		
P04995	290fed04c1ca845b6ec36e17632b3337	475	CDD	cd06138	ExoI_N	12	195	6.80958E-117	T	25-03-2019
